,CustomerID,Freq,SaleAmount,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
1021,13726,42,1054,39,3.7612001156935624,6.961296045910167,3.6888794541139363,3
1022,13727,20,162,29,3.044522437723423,5.093750200806762,3.4011973816621555,0
1023,13728,63,458,37,4.1588830833596715,6.129050210060545,3.6375861597263857,3
1024,13730,43,488,136,3.784189633918261,6.192362489474872,4.919980925828125,3
1025,13731,38,278,220,3.6635616461296463,5.631211781821365,5.3981627015177525,3
1026,13732,33,498,29,3.5263605246161616,6.212606095751519,3.4011973816621555,0
1027,13735,195,1128,25,5.278114659230517,7.029087564149662,3.258096538021482,2
1028,13736,190,496,6,5.25227342804663,6.208590026096629,1.9459101490553132,2
1029,13737,30,125,201,3.4339872044851463,4.836281906951478,5.308267697401205,1
1030,13739,3,54,19,1.3862943611198906,4.007333185232471,2.995732273553991,1
1031,13740,23,425,241,3.1780538303479458,6.054439346269371,5.488937726156687,3
1032,13741,34,218,72,3.5553480614894135,5.389071729816501,4.290459441148391,3
1033,13742,313,1115,17,5.749392985908253,7.017506142941256,2.8903717578961645,2
1034,13743,41,1776,3,3.7376696182833684,7.482681828154651,1.3862943611198906,2
1035,13744,63,1153,96,4.1588830833596715,7.050989447068045,4.574710978503383,3
1036,13745,25,496,163,3.258096538021482,6.208590026096629,5.099866427824199,3
1037,13747,1,8,374,0.6931471805599453,2.1972245773362196,5.926926025970411,1
1038,13748,28,439,96,3.367295829986474,6.0867747269123065,4.574710978503383,3
1039,13750,24,516,54,3.2188758248682006,6.248042874508429,4.007333185232471,3
1040,13751,9,152,289,2.302585092994046,5.030437921392435,5.66988092298052,1
1041,13752,75,874,125,4.330733340286331,6.774223886357614,4.836281906951478,3
1042,13753,35,512,288,3.58351893845611,6.240275845170769,5.666426688112432,3
1043,13754,12,214,152,2.5649493574615367,5.3706380281276624,5.030437921392435,1
1044,13755,321,1242,4,5.7745515455444085,7.1252830915107115,1.6094379124341003,2
1045,13756,142,3188,3,4.962844630259907,8.067462667010057,1.3862943611198906,2
1046,13758,117,1844,12,4.770684624465665,7.520234556474628,2.5649493574615367,2
1047,13759,25,287,34,3.258096538021482,5.662960480135946,3.5553480614894135,0
1048,13760,57,197,55,4.060443010546419,5.288267030694535,4.02535169073515,3
1049,13761,70,642,51,4.2626798770413155,6.466144724237619,3.9512437185814275,3
1050,13762,7,272,219,2.0794415416798357,5.60947179518496,5.393627546352362,1
1051,13763,15,728,64,2.772588722239781,6.591673732008658,4.174387269895637,3
1052,13764,207,926,71,5.337538079701318,6.831953565565855,4.276666119016055,3
1053,13767,368,7322,3,5.910796644040527,8.89877535906107,1.3862943611198906,2
1054,13769,135,1163,3,4.912654885736052,7.059617628291383,1.3862943611198906,2
1055,13771,119,1477,65,4.787491742782046,7.298445101508147,4.189654742026425,3
1056,13772,173,540,34,5.159055299214529,6.293419278846481,3.5553480614894135,3
1057,13774,22,192,82,3.1354942159291497,5.262690188904886,4.418840607796598,1
1058,13777,197,12897,1,5.288267030694535,9.464827539570322,0.6931471805599453,2
1059,13778,9,70,104,2.302585092994046,4.2626798770413155,4.653960350157523,1
1060,13780,57,318,8,4.060443010546419,5.765191102784844,2.1972245773362196,0
1061,13781,17,30,251,2.8903717578961645,3.4339872044851463,5.529429087511423,1
1062,13782,113,369,13,4.736198448394496,5.91350300563827,2.6390573296152584,0
1063,13784,31,2493,10,3.4657359027997265,7.821643126239982,2.3978952727983707,2
1064,13786,7,136,368,2.0794415416798357,4.919980925828125,5.910796644040527,1
1065,13787,31,337,76,3.4657359027997265,5.823045895483019,4.343805421853684,3
1066,13790,45,748,5,3.828641396489095,6.618738983517219,1.791759469228055,0
1067,13791,11,1200,128,2.4849066497880004,7.0909098220799835,4.859812404361672,3
1068,13792,13,92,67,2.6390573296152584,4.532599493153256,4.219507705176107,1
1069,13798,349,23948,2,5.857933154483459,10.083681848313908,1.0986122886681098,2
1070,13799,39,402,117,3.6888794541139363,5.998936561946683,4.770684624465665,3
1071,13800,33,331,310,3.5263605246161616,5.805134968916488,5.739792912179234,3
1072,13801,23,168,67,3.1780538303479458,5.1298987149230735,4.219507705176107,1
1073,13802,60,2572,139,4.110873864173311,7.8528278122817445,4.941642422609304,3
1074,13803,17,121,256,2.8903717578961645,4.804021044733257,5.54907608489522,1
1075,13804,135,1462,31,4.912654885736052,7.288244401020124,3.4657359027997265,2
1076,13805,13,1900,53,2.6390573296152584,7.550135342488429,3.9889840465642745,3
1077,13806,10,56,64,2.3978952727983707,4.04305126783455,4.174387269895637,1
1078,13807,7,36,368,2.0794415416798357,3.6109179126442243,5.910796644040527,1
1079,13808,76,782,6,4.343805421853684,6.663132695990803,1.9459101490553132,2
1080,13809,12,29,306,2.5649493574615367,3.4011973816621555,5.726847747587197,1
1081,13810,35,312,29,3.58351893845611,5.746203190540153,3.4011973816621555,0
1082,13811,13,68,184,2.6390573296152584,4.23410650459726,5.220355825078324,1
1083,13812,36,333,43,3.6109179126442243,5.811140992976701,3.784189633918261,0
1084,13813,69,552,40,4.248495242049359,6.315358001522335,3.713572066704308,3
1085,13814,57,864,93,4.060443010546419,6.762729506931879,4.543294782270004,3
1086,13815,176,2560,23,5.176149732573829,7.848153086199526,3.1780538303479458,2
1087,13816,28,269,24,3.367295829986474,5.598421958998375,3.2188758248682006,0
1088,13817,24,211,30,3.2188758248682006,5.356586274672012,3.4339872044851463,0
1089,13819,36,1109,302,3.6109179126442243,7.01211529430638,5.713732805509369,3
1090,13821,59,153,145,4.0943445622221,5.0369526024136295,4.983606621708336,3
1091,13822,96,611,6,4.574710978503383,6.416732282512326,1.9459101490553132,2
1092,13823,40,439,19,3.713572066704308,6.0867747269123065,2.995732273553991,0
1093,13824,46,768,33,3.8501476017100584,6.645090969505644,3.5263605246161616,3
1094,13826,10,82,177,2.3978952727983707,4.418840607796598,5.181783550292085,1
1095,13827,92,138,58,4.532599493153256,4.9344739331306915,4.07753744390572,3
1096,13828,15,311,23,2.772588722239781,5.7430031878094825,3.1780538303479458,0
1097,13831,72,743,17,4.290459441148391,6.612041034833092,2.8903717578961645,0
1098,13832,3,28,20,1.3862943611198906,3.367295829986474,3.044522437723423,1
1099,13833,28,117,160,3.367295829986474,4.770684624465665,5.081404364984463,1
1100,13835,55,442,26,4.02535169073515,6.093569770045136,3.295836866004329,0
1101,13837,18,182,212,2.9444389791664403,5.209486152841421,5.3612921657094255,1
1102,13838,165,254,6,5.111987788356544,5.541263545158426,1.9459101490553132,0
1103,13841,1,100,253,0.6931471805599453,4.61512051684126,5.537334267018537,1
1104,13842,206,1768,59,5.332718793265369,7.478169694159785,4.0943445622221,2
1105,13844,20,196,12,3.044522437723423,5.2832037287379885,2.5649493574615367,0
1106,13845,9,182,65,2.302585092994046,5.209486152841421,4.189654742026425,1
1107,13846,55,388,25,4.02535169073515,5.963579343618446,3.258096538021482,0
1108,13848,5,3700,93,1.791759469228055,8.216358332386156,4.543294782270004,3
1109,13849,101,1016,52,4.624972813284271,6.92461239604856,3.970291913552122,3
1110,13850,93,944,130,4.543294782270004,6.851184927493743,4.875197323201151,3
1111,13851,81,1705,96,4.406719247264253,7.441906728051625,4.574710978503383,3
1112,13853,23,312,58,3.1780538303479458,5.746203190540153,4.07753744390572,3
1113,13854,110,2296,9,4.709530201312334,7.739359202689098,2.302585092994046,2
1114,13856,14,494,169,2.70805020110221,6.20455776256869,5.135798437050262,3
1115,13858,11,75,58,2.4849066497880004,4.330733340286331,4.07753744390572,1
1116,13859,28,129,327,3.367295829986474,4.867534450455582,5.793013608384144,1
1117,13860,76,591,2,4.343805421853684,6.3835066348840055,1.0986122886681098,2
1118,13862,139,1688,19,4.941642422609304,7.4318919168078,2.995732273553991,2
1119,13863,20,224,248,3.044522437723423,5.41610040220442,5.517452896464707,1
1120,13865,30,204,59,3.4339872044851463,5.3230099791384085,4.0943445622221,3
1121,13866,7,57,75,2.0794415416798357,4.060443010546419,4.330733340286331,1
1122,13867,60,501,32,4.110873864173311,6.218600119691729,3.4965075614664802,3
1123,13868,33,1964,8,3.5263605246161616,7.583247524303362,2.1972245773362196,2
1124,13869,304,1709,124,5.720311776607412,7.444248649496705,4.8283137373023015,3
1125,13870,115,1325,3,4.7535901911063645,7.189922170745808,1.3862943611198906,2
1126,13871,336,2806,23,5.820082930352362,7.939871576361883,3.1780538303479458,2
1127,13873,23,140,120,3.1780538303479458,4.948759890378168,4.795790545596741,1
1128,13874,18,180,359,2.9444389791664403,5.198497031265826,5.886104031450156,1
1129,13875,104,1316,54,4.653960350157523,7.183111701743281,4.007333185232471,3
1130,13876,7,36,64,2.0794415416798357,3.6109179126442243,4.174387269895637,1
1131,13877,3,108,87,1.3862943611198906,4.6913478822291435,4.477336814478207,1
1132,13878,35,463,55,3.58351893845611,6.139884552226255,4.02535169073515,3
1133,13880,165,1842,22,5.111987788356544,7.519149957669823,3.1354942159291497,2
1134,13881,178,10118,4,5.187385805840755,9.222170123729759,1.6094379124341003,2
1135,13882,65,953,3,4.189654742026425,6.860663671448287,1.3862943611198906,2
1136,13883,142,1436,11,4.962844630259907,7.270312886079025,2.4849066497880004,2
1137,13884,59,300,8,4.0943445622221,5.707110264748875,2.1972245773362196,0
1138,13885,28,182,190,3.367295829986474,5.209486152841421,5.25227342804663,1
1139,13886,16,126,72,2.833213344056216,4.844187086458591,4.290459441148391,1
1140,13887,19,147,205,2.995732273553991,4.997212273764115,5.327876168789581,1
1141,13888,39,254,120,3.6888794541139363,5.541263545158426,4.795790545596741,3
1142,13889,15,146,93,2.772588722239781,4.990432586778736,4.543294782270004,1
1143,13890,110,831,2,4.709530201312334,6.723832440821209,1.0986122886681098,2
1144,13892,27,983,27,3.332204510175204,6.891625897052253,3.332204510175204,0
1145,13893,21,190,298,3.091042453358316,5.25227342804663,5.700443573390687,1
1146,13894,27,354,24,3.332204510175204,5.872117789475416,3.2188758248682006,0
1147,13895,118,1365,29,4.77912349311153,7.2196420401307355,3.4011973816621555,2
1148,13897,17,200,51,2.8903717578961645,5.303304908059076,3.9512437185814275,0
1149,13898,12,133,326,2.5649493574615367,4.897839799950911,5.7899601708972535,1
1150,13899,19,156,17,2.995732273553991,5.056245805348308,2.8903717578961645,0
1151,13900,43,430,184,3.784189633918261,6.066108090103747,5.220355825078324,3
1152,13901,149,1739,73,5.0106352940962555,7.461640392208575,4.30406509320417,3
1153,13904,26,332,38,3.295836866004329,5.808142489980444,3.6635616461296463,0
1154,13908,122,1478,80,4.812184355372417,7.2991214627108,4.394449154672439,3
1155,13911,148,2731,58,5.003946305945459,7.912789220690681,4.07753744390572,2
1156,13914,33,380,12,3.5263605246161616,5.942799375126701,2.5649493574615367,0
1157,13917,18,228,50,2.9444389791664403,5.43372200355424,3.9318256327243257,0
1158,13918,30,1140,50,3.4339872044851463,7.039660349862076,3.9318256327243257,3
1159,13919,28,474,60,3.367295829986474,6.163314804034641,4.110873864173311,3
1160,13922,7,93,352,2.0794415416798357,4.543294782270004,5.8664680569332965,1
1161,13923,20,185,54,3.044522437723423,5.225746673713202,4.007333185232471,0
1162,13924,117,1575,2,4.770684624465665,7.362645270417825,1.0986122886681098,2
1163,13925,41,331,93,3.7376696182833684,5.805134968916488,4.543294782270004,3
1164,13926,11,104,24,2.4849066497880004,4.653960350157523,3.2188758248682006,0
1165,13927,21,214,75,3.091042453358316,5.3706380281276624,4.330733340286331,1
1166,13928,27,129,11,3.332204510175204,4.867534450455582,2.4849066497880004,0
1167,13929,9,143,170,2.302585092994046,4.969813299576001,5.14166355650266,1
1168,13930,17,274,58,2.8903717578961645,5.616771097666572,4.07753744390572,0
1169,13931,58,725,96,4.07753744390572,6.587550014824796,4.574710978503383,3
1170,13932,16,72,295,2.833213344056216,4.290459441148391,5.69035945432406,1
1171,13933,23,205,110,3.1780538303479458,5.327876168789581,4.709530201312334,1
1172,13934,31,390,264,3.4657359027997265,5.968707559985366,5.579729825986222,3
1173,13936,26,330,180,3.295836866004329,5.802118375377063,5.198497031265826,3
1174,13937,9,123,170,2.302585092994046,4.820281565605037,5.14166355650266,1
1175,13938,7,70,36,2.0794415416798357,4.2626798770413155,3.6109179126442243,1
1176,13939,45,847,24,3.828641396489095,6.742880635791903,3.2188758248682006,0
1177,13940,49,516,18,3.912023005428146,6.248042874508429,2.9444389791664403,0
1178,13941,45,2364,22,3.828641396489095,7.768533300926033,3.1354942159291497,2
1179,13946,11,443,80,2.4849066497880004,6.095824562432225,4.394449154672439,1
1180,13947,5,44,66,1.791759469228055,3.8066624897703196,4.204692619390966,1
1181,13948,3,40,361,1.3862943611198906,3.713572066704308,5.8916442118257715,1
1182,13949,160,2474,3,5.081404364984463,7.813995675002791,1.3862943611198906,2
1183,13950,35,323,12,3.58351893845611,5.780743515792329,2.5649493574615367,0
1184,13951,39,459,177,3.6888794541139363,6.131226489483141,5.181783550292085,3
1185,13952,137,1431,218,4.927253685157205,7.266827347520591,5.389071729816501,3
1186,13953,20,2724,8,3.044522437723423,7.9102237070973445,2.1972245773362196,0
1187,13954,25,150,2,3.258096538021482,5.017279836814924,1.0986122886681098,0
1188,13955,33,154,155,3.5263605246161616,5.043425116919247,5.049856007249537,1
1189,13956,147,486,6,4.997212273764115,6.18826412308259,1.9459101490553132,2
1190,13959,90,355,80,4.51085950651685,5.87493073085203,4.394449154672439,3
1191,13960,12,142,22,2.5649493574615367,4.962844630259907,3.1354942159291497,0
1192,13962,11,87,22,2.4849066497880004,4.477336814478207,3.1354942159291497,0
1193,13963,35,460,309,3.58351893845611,6.133398042996649,5.736572297479192,3
1194,13967,2,42,146,1.0986122886681098,3.7612001156935624,4.990432586778736,1
1195,13969,619,4528,8,6.429719478039138,8.418256443556213,2.1972245773362196,2
1196,13971,149,1844,19,5.0106352940962555,7.520234556474628,2.995732273553991,2
1197,13972,15,187,71,2.772588722239781,5.236441962829949,4.276666119016055,1
1198,13973,11,109,288,2.4849066497880004,4.700480365792417,5.666426688112432,1
1199,13974,28,249,50,3.367295829986474,5.521460917862246,3.9318256327243257,0
1200,13975,329,1697,32,5.799092654460526,7.437206366871292,3.4965075614664802,2
1201,13976,10,154,207,2.3978952727983707,5.043425116919247,5.337538079701318,1
1202,13978,15,315,15,2.772588722239781,5.755742213586912,2.772588722239781,0
1203,13979,54,639,74,4.007333185232471,6.461468176353717,4.31748811353631,3
1204,13980,11,172,61,2.4849066497880004,5.153291594497779,4.127134385045092,1
1205,13982,111,1136,40,4.718498871295094,7.036148493750536,3.713572066704308,3
1206,13983,107,1183,30,4.68213122712422,7.076653815443951,3.4339872044851463,2
1207,13984,16,679,27,2.833213344056216,6.522092798170152,3.332204510175204,0
1208,13985,349,3445,5,5.857933154483459,8.144969417087875,1.791759469228055,2
1209,13986,13,430,18,2.6390573296152584,6.066108090103747,2.9444389791664403,0
1210,13988,234,3044,20,5.459585514144159,8.021256180143997,3.044522437723423,2
1211,13989,41,1313,66,3.7376696182833684,7.1808311990445555,4.204692619390966,3
1212,13990,16,190,214,2.833213344056216,5.25227342804663,5.3706380281276624,1
1213,13991,82,995,13,4.418840607796598,6.903747257584598,2.6390573296152584,2
1214,13992,5,64,31,1.791759469228055,4.174387269895637,3.4657359027997265,1
1215,13993,121,900,43,4.804021044733257,6.803505257608338,3.784189633918261,3
1216,13994,148,932,4,5.003946305945459,6.838405200847344,1.6094379124341003,2
1217,13995,86,879,16,4.465908118654584,6.779921907472252,2.833213344056216,2
1218,13999,208,2243,11,5.342334251964811,7.716015266642587,2.4849066497880004,2
1219,14000,15,710,212,2.772588722239781,6.566672429803241,5.3612921657094255,3
1220,14001,39,962,46,3.6888794541139363,6.870053411798126,3.8501476017100584,3
1221,14002,47,877,135,3.871201010907891,6.777646593635117,4.912654885736052,3
1222,14004,171,2668,44,5.147494476813453,7.889459149404524,3.8066624897703196,2
1223,14005,84,2478,10,4.442651256490317,7.8156105320351905,2.3978952727983707,2
1224,14006,30,641,116,3.4339872044851463,6.464588303689961,4.762173934797756,3
1225,14009,42,365,199,3.7612001156935624,5.902633333401366,5.298317366548036,3
1226,14012,11,160,278,2.4849066497880004,5.081404364984463,5.631211781821365,1
1227,14013,34,462,111,3.5553480614894135,6.137727054086234,4.718498871295094,3
1228,14014,39,1076,78,3.6888794541139363,6.981934677156389,4.3694478524670215,3
1229,14015,20,378,53,3.044522437723423,5.937536205082426,3.9889840465642745,3
1230,14016,161,2125,162,5.087596335232384,7.661997558901893,5.093750200806762,3
1231,14019,66,1037,47,4.204692619390966,6.945051063725834,3.871201010907891,3
1232,14020,39,441,17,3.6888794541139363,6.091309882077698,2.8903717578961645,0
1233,14021,22,192,156,3.1354942159291497,5.262690188904886,5.056245805348308,1
1234,14022,28,487,226,3.367295829986474,6.1903154058531475,5.424950017481403,3
1235,14023,31,345,8,3.4657359027997265,5.846438775057725,2.1972245773362196,0
1236,14024,16,150,122,2.833213344056216,5.017279836814924,4.812184355372417,1
1237,14027,6,62,61,1.9459101490553132,4.143134726391533,4.127134385045092,1
